track_length,true_eps,fitted_eps_median
10,0.8,0.6191307360262622
10,0.8,0.21327214098209754
10,0.8,0.4416623423813727
10,0.8,0.21516652777162237
10,0.8,0.1904261150729243
10,0.8,0.3609181407931483
10,0.8,0.21096068833892634
10,0.8,0.28352004984374646
10,0.8,0.27556988782275094
10,0.8,0.1871164990789168
10,0.8,0.4278355345588365
10,0.8,0.29343660477234446
10,0.8,0.2804574203443402
10,0.8,0.20233903888452093
10,0.8,0.36411626453924606
10,0.8,0.21670047101736276
10,0.8,0.25238958442899306
10,0.8,0.3169460476513992
10,0.8,0.34604289029252683
10,0.8,0.20144990388204093
10,0.8,0.2112439073657806
10,0.8,0.26829659063695466
10,0.8,0.2466904718203179
10,0.8,0.30556530661465564
10,0.8,0.29893446037885274
10,0.8,0.3628300605397034
10,0.8,0.24580242790819218
10,0.8,0.2485703723826699
10,0.8,0.3307982667056506
10,0.8,0.20052582058717555
10,0.8,0.23624544004298959
10,0.8,0.3533906261651475
10,0.8,0.2565301314004756
10,0.8,0.39692706475059525
10,0.8,0.3158013144918771
10,0.8,0.2367200357727901
10,0.8,0.21167653391558186
10,0.8,0.38431141210374753
10,0.8,0.20595684440905826
10,0.8,0.27191357656932724
10,0.8,0.2575222040177562
10,0.8,0.25601270225925443
10,0.8,0.25349212999224546
10,0.8,0.23736234971369233
10,0.8,0.20255585279750812
10,0.8,0.35231483546961034
10,0.8,0.34954490237216795
10,0.8,0.5734836849038649
10,0.8,0.23317733628980725
10,0.8,0.4836416714565569
10,0.8,0.17809942325480824
10,0.8,0.29766093381563113
10,0.8,0.20611250734402586
10,0.8,0.2720328289874381
10,0.8,0.27986630667856127
10,0.8,0.5134952800667238
10,0.8,0.32833150806532885
10,0.8,0.2516593980516387
10,0.8,0.24828841167297777
10,0.8,0.5134388819346092
10,0.8,0.22697456497612378
10,0.8,0.25796303534529563
10,0.8,0.22088673890029634
10,0.8,0.4676692940227148
10,0.8,0.20345684679042325
10,0.8,0.21411836932101097
10,0.8,0.17127202882906228
10,0.8,0.5376763600517251
10,0.8,0.49428028313000555
10,0.8,0.34989006099651343
